chain,flag_type,reason,stimulus_id,subject_id,upstream_pointer,user
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,4,8f9564cf735742b39a17e33ed3c6d451,19,8f9564cf735742b39a17e33ed3c6d451
0,self,Other: Couldn't hear speaker,7,8f9564cf735742b39a17e33ed3c6d451,13,8f9564cf735742b39a17e33ed3c6d451
2,stimulus,Other: to muffled,11,370062f32e8042ad924010e2faf7f635,1,370062f32e8042ad924010e2faf7f635
0,stimulus,Other: only heard a part of it.,10,370062f32e8042ad924010e2faf7f635,1,370062f32e8042ad924010e2faf7f635
2,stimulus,Other: only heard a part of the sentence,12,370062f32e8042ad924010e2faf7f635,2,370062f32e8042ad924010e2faf7f635
1,stimulus,Other: too many mess ups,25,370062f32e8042ad924010e2faf7f635,0,370062f32e8042ad924010e2faf7f635
1,stimulus,Other: sounded to muffled and soft sounding,30,370062f32e8042ad924010e2faf7f635,1,370062f32e8042ad924010e2faf7f635
2,stimulus,Other: too low to understand what they are saying.,37,370062f32e8042ad924010e2faf7f635,2,370062f32e8042ad924010e2faf7f635
1,stimulus,Speech stops or starts abruptly / speech sounds cut off,29,370062f32e8042ad924010e2faf7f635,3,370062f32e8042ad924010e2faf7f635
1,stimulus,Other: it was muffled,35,370062f32e8042ad924010e2faf7f635,5,370062f32e8042ad924010e2faf7f635
0,stimulus,Other: can not make out what he said,34,370062f32e8042ad924010e2faf7f635,3,370062f32e8042ad924010e2faf7f635
2,stimulus,Other: muffled,1,370062f32e8042ad924010e2faf7f635,3,370062f32e8042ad924010e2faf7f635
0,stimulus,Other: muffled,38,370062f32e8042ad924010e2faf7f635,5,370062f32e8042ad924010e2faf7f635
0,stimulus,Other: I could not make out what they were saying,4,370062f32e8042ad924010e2faf7f635,2,370062f32e8042ad924010e2faf7f635
2,stimulus,Other: it was muffled way to much,8,370062f32e8042ad924010e2faf7f635,4,370062f32e8042ad924010e2faf7f635
1,stimulus,Speech stops or starts abruptly / speech sounds cut off,1,dffcb242017c4c4f8f82ed941224b6c8,6,dffcb242017c4c4f8f82ed941224b6c8
1,self,Speech stops or starts abruptly / speech sounds cut off,3,dffcb242017c4c4f8f82ed941224b6c8,5,dffcb242017c4c4f8f82ed941224b6c8
0,self,Other: hard to hear,4,dffcb242017c4c4f8f82ed941224b6c8,5,dffcb242017c4c4f8f82ed941224b6c8
0,self,Other: muffled,5,dffcb242017c4c4f8f82ed941224b6c8,0,dffcb242017c4c4f8f82ed941224b6c8
0,stimulus,Other: very heavy sound,8,dffcb242017c4c4f8f82ed941224b6c8,1,dffcb242017c4c4f8f82ed941224b6c8
1,stimulus,Other: muffled,10,dffcb242017c4c4f8f82ed941224b6c8,6,dffcb242017c4c4f8f82ed941224b6c8
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,12,dffcb242017c4c4f8f82ed941224b6c8,4,dffcb242017c4c4f8f82ed941224b6c8
1,self,Speech stops or starts abruptly / speech sounds cut off,13,dffcb242017c4c4f8f82ed941224b6c8,5,dffcb242017c4c4f8f82ed941224b6c8
2,stimulus,Contains speech errors,20,dffcb242017c4c4f8f82ed941224b6c8,1,dffcb242017c4c4f8f82ed941224b6c8
0,self,Contains speech errors,21,dffcb242017c4c4f8f82ed941224b6c8,4,dffcb242017c4c4f8f82ed941224b6c8
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,22,dffcb242017c4c4f8f82ed941224b6c8,3,dffcb242017c4c4f8f82ed941224b6c8
1,stimulus,Speech stops or starts abruptly / speech sounds cut off,23,dffcb242017c4c4f8f82ed941224b6c8,8,dffcb242017c4c4f8f82ed941224b6c8
1,self,Contains speech errors,24,dffcb242017c4c4f8f82ed941224b6c8,2,dffcb242017c4c4f8f82ed941224b6c8
2,self,Speech stops or starts abruptly / speech sounds cut off,25,dffcb242017c4c4f8f82ed941224b6c8,6,dffcb242017c4c4f8f82ed941224b6c8
0,self,Speech stops or starts abruptly / speech sounds cut off,26,dffcb242017c4c4f8f82ed941224b6c8,4,dffcb242017c4c4f8f82ed941224b6c8
1,stimulus,Speech stops or starts abruptly / speech sounds cut off,30,dffcb242017c4c4f8f82ed941224b6c8,3,dffcb242017c4c4f8f82ed941224b6c8
0,stimulus,Other: heavy voice,33,dffcb242017c4c4f8f82ed941224b6c8,2,dffcb242017c4c4f8f82ed941224b6c8
2,stimulus,Speech stops or starts abruptly / speech sounds cut off,34,dffcb242017c4c4f8f82ed941224b6c8,5,dffcb242017c4c4f8f82ed941224b6c8
1,self,Other: I couldn't tell any of the recording,23,cf67c97cfdc94269b8e3574b37ab22af,12,cf67c97cfdc94269b8e3574b37ab22af
1,self,Other: Couldn't understand ,24,1039b1d2b07f469f8df5a9d844ac7698,13,1039b1d2b07f469f8df5a9d844ac7698
0,self,Other: couldn't understand it,12,1039b1d2b07f469f8df5a9d844ac7698,10,1039b1d2b07f469f8df5a9d844ac7698
-1,self,Contains speech errors,42,1039b1d2b07f469f8df5a9d844ac7698,-1,1039b1d2b07f469f8df5a9d844ac7698
2,self,Other: Couldn't understand ,4,1039b1d2b07f469f8df5a9d844ac7698,8,1039b1d2b07f469f8df5a9d844ac7698
0,self,Other: can not make out anything being said,21,81a3d681c4a84b5fb29a84de82a86407,12,81a3d681c4a84b5fb29a84de82a86407
2,stimulus,Other: bad audio,30,81a3d681c4a84b5fb29a84de82a86407,12,81a3d681c4a84b5fb29a84de82a86407
0,self,Other: could not make out any audio,36,81a3d681c4a84b5fb29a84de82a86407,12,81a3d681c4a84b5fb29a84de82a86407
1,stimulus,Other: could not make out audio,1,81a3d681c4a84b5fb29a84de82a86407,27,81a3d681c4a84b5fb29a84de82a86407
2,stimulus,Other: bad audio,0,81a3d681c4a84b5fb29a84de82a86407,18,81a3d681c4a84b5fb29a84de82a86407
0,self,Other: could not make out any audio,2,81a3d681c4a84b5fb29a84de82a86407,22,81a3d681c4a84b5fb29a84de82a86407
2,stimulus,Other: bad audio cannot make out anything,8,81a3d681c4a84b5fb29a84de82a86407,21,81a3d681c4a84b5fb29a84de82a86407
0,self,"Other: I misspoke before the word ""cannot""",11,c35185fff8fe45898de89947eed14084,22,c35185fff8fe45898de89947eed14084
1,stimulus,Other: No,5,c35185fff8fe45898de89947eed14084,14,c35185fff8fe45898de89947eed14084
2,self,Speech stops or starts abruptly / speech sounds cut off,9,2418dc1962564d86aebc8b38f1decd05,0,2418dc1962564d86aebc8b38f1decd05
1,stimulus,Other: he started off his sentence normally and the rest blended in with the background noise and i could not understand,31,2418dc1962564d86aebc8b38f1decd05,0,2418dc1962564d86aebc8b38f1decd05
2,self,Speech stops or starts abruptly / speech sounds cut off,15,8ffbf69b1fa9457692dadc97457ebb77,7,8ffbf69b1fa9457692dadc97457ebb77
